what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476757988124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758005151
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758009397
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758009601
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758017151
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758017950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758033330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758033497
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758044815
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758044981
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758049535
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758053329
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758057903
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758058077
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758059691
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758059903
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758061888
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758062116
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758063884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758064078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758069837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758080651
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758082969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758086029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758252698
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758255350
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758257495
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758257643
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758260661
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758260831
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758262658
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758262739
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758262797
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758262925
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758268194
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758268378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758269714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758275693
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758281831
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758281986
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758294205
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758296572
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758299038
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758299231
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758299298
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758300648
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758300778
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476758300964
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476758302615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476758338967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476770686548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476770727900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476770882373
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476770959677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476770963085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476771722905
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476771737972
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476771746994
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476771747347
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476771747467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476771758504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476772037936
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476772039836
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476772044781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476772046761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476772069962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476773038716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476773093286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476773133746
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476773138231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476773168506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476776575282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476776700445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476776917281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476776927340
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476776935565
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476776943208
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476776954461
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476776957627
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476776976370
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476776977576
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476777228746
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476777229027
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476777235186
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476777235828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476777244514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781153256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781156634
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781156696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781209396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781825526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476781826895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476842218922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476842219122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476842224909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476842241392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476847350503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476847352700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476847732917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476847736726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476847745125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476854028750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476866547352
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476866599994
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476866610787
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476866610862
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476866612388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476866626488
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476941646684
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476941670579
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1476941697729
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476941704494
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476941711561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476941718162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476942506635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476942566179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476942599875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476946051254
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946068402
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946075324
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946077315
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946077480
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946077480
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946079285
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946083455
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946083455
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946087402
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946088682
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946088682
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946092506
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946095391
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946117493
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946120601
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946122940
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946126993
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946128832
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946131926
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946133270
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946137158
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946141251
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946142871
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946145285
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946148629
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946150571
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946152685
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946152685
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946154068
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946155358
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946155358
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946156622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946159480
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476946159481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476946264812
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1476946301163
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1476946356322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476946362029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476946364100
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1476946381451
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1476946390907
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1476946391824
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1476946391832
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1476946391964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476947227821
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1476947228919
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476947229469
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476947231964
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476947232699
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1476947232884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476947237006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476947237095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476947237106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476948995329
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1476948996682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476949358760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476949895935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476949897073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476949900257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1476955892161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477020226603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477020257296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477196527098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548829848
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477548852100
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548856559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548935456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548935536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548965894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548966244
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1477548982696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477548998986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549157718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549164884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549180531
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.generate.javadoc",1477549180579
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549231356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549248464
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.generate.javadoc",1477549248494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549257575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477549272847
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477549276933
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477549278861
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1477835382342
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1477835382342
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1477835382352
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1477835382372
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1477835382372
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1477835382372
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1477835382372
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1477835382372
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1477835382372
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1477835382372
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1477835382372
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1477835382372
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1477835382372
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1477835382372
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1477835382372
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1477835382372
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1477835382372
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1477835382372
