what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477888265065
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477888272053
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477888273294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477888275119
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477888276774
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477888276809
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1477888276819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477888276819
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477888280550
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477889444137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477889445317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890183357
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890196763
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890196796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890200111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890233079
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890245478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890251598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890257893
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1477890265360
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1477890267585
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890270190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890280937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890316538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890345392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890345499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890345629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890347470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477890462523
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1477890485387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890497880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890584027
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890584072
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890609823
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890616401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890625402
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890668516
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1477890674216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890674348
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1477890869939
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1477890869957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890870444
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890870574
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890870667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890882900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890894273
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890898253
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890907564
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890911385
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890914362
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890916032
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890919360
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477890920412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890921910
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477890923180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890923217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477890923247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477890931264
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891034658
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477891035030
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477891035080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891037690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891055157
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477891057555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891087328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891134404
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477891146367
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477891150707
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477891169533
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1477891213906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1477891215239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891233838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891233965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891266291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891281738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891300641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891333099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891336574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891336701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477891439214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477896305236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477896306887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897023426
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897028128
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897030059
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897030169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897034957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897149341
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897151051
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897151961
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897180387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897182464
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897186001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897201403
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.generate.javadoc",1477897201433
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897204895
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897208599
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897213368
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477897216499
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477897216539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897243351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897263665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897266737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897815156
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897820650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897832190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897835436
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477897839978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897842286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897866405
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1477897866695
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1477897866725
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1477897867195
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1477897867405
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1477897867475
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477897867605
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477897867835
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1477897867835
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1477897868545
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477897871226
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897875157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897879485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1477897879485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897963046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897965139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897967700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477897992289
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477897999222
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477898076208
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477898102625
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477898108886
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477898146744
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477898166574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477898176026
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477898189142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477898195547
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477898233154
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477898233204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477898233224
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477898234844
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477898234934
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477898238829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477898240230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975423372
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477975435963
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477975512167
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477975513372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975523451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975534652
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.generate.javadoc",1477975534702
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477975558009
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477975566061
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477975571512
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477975573841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975580082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975869709
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477975871892
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477975892778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975903456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975914991
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477975916723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975945934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975953254
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477975958701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477975959768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976377256
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976378488
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477976423368
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976427726
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976431659
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1477976436317
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976438916
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976473326
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976481432
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976496644
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477976501027
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976502147
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1477976502147
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477976503267
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976504867
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1477976508976
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976511529
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1477976527546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976529349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976555395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976555725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976557380
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976559671
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477976564292
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477976564362
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976567373
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976568469
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976568559
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1477976576565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976585141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976803977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976815024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976851904
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976900176
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1477976901316
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1477976901426
executed,command,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.antShortcut.run",1477976906574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976906604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477976908205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477977055818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477979747525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477979755887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477980448435
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1477980454618
